sample_uid,split,scene_id,sequence_id,frame_id,height_m,height_category,scene_category,gt_instances,pred_instances,iou_threshold,tp,fp,fn,precision,recall,f1,absolute_count_error
scene_09_50_000729,test,scene_09,scene_09,000729,50,50,scene_09,17,0,0.25,0,0,17,0.0,0.0,0.0,17
scene_09_50_000729,test,scene_09,scene_09,000729,50,50,scene_09,17,0,0.5,0,0,17,0.0,0.0,0.0,17
scene_09_50_000730,test,scene_09,scene_09,000730,50,50,scene_09,16,7,0.25,0,7,16,0.0,0.0,0.0,9
scene_09_50_000730,test,scene_09,scene_09,000730,50,50,scene_09,16,7,0.5,0,7,16,0.0,0.0,0.0,9
scene_09_50_000731,test,scene_09,scene_09,000731,50,50,scene_09,15,16,0.25,0,16,15,0.0,0.0,0.0,1
scene_09_50_000731,test,scene_09,scene_09,000731,50,50,scene_09,15,16,0.5,0,16,15,0.0,0.0,0.0,1
scene_09_50_000732,test,scene_09,scene_09,000732,50,50,scene_09,14,6,0.25,0,6,14,0.0,0.0,0.0,8
scene_09_50_000732,test,scene_09,scene_09,000732,50,50,scene_09,14,6,0.5,0,6,14,0.0,0.0,0.0,8
scene_09_50_000733,test,scene_09,scene_09,000733,50,50,scene_09,12,3,0.25,0,3,12,0.0,0.0,0.0,9
scene_09_50_000733,test,scene_09,scene_09,000733,50,50,scene_09,12,3,0.5,0,3,12,0.0,0.0,0.0,9
scene_09_50_000734,test,scene_09,scene_09,000734,50,50,scene_09,13,5,0.25,0,5,13,0.0,0.0,0.0,8
scene_09_50_000734,test,scene_09,scene_09,000734,50,50,scene_09,13,5,0.5,0,5,13,0.0,0.0,0.0,8
scene_09_50_000735,test,scene_09,scene_09,000735,50,50,scene_09,15,10,0.25,0,10,15,0.0,0.0,0.0,5
scene_09_50_000735,test,scene_09,scene_09,000735,50,50,scene_09,15,10,0.5,0,10,15,0.0,0.0,0.0,5
scene_09_50_000736,test,scene_09,scene_09,000736,50,50,scene_09,12,6,0.25,0,6,12,0.0,0.0,0.0,6
scene_09_50_000736,test,scene_09,scene_09,000736,50,50,scene_09,12,6,0.5,0,6,12,0.0,0.0,0.0,6
scene_09_50_000737,test,scene_09,scene_09,000737,50,50,scene_09,20,4,0.25,0,4,20,0.0,0.0,0.0,16
scene_09_50_000737,test,scene_09,scene_09,000737,50,50,scene_09,20,4,0.5,0,4,20,0.0,0.0,0.0,16
scene_09_50_000738,test,scene_09,scene_09,000738,50,50,scene_09,20,2,0.25,0,2,20,0.0,0.0,0.0,18
scene_09_50_000738,test,scene_09,scene_09,000738,50,50,scene_09,20,2,0.5,0,2,20,0.0,0.0,0.0,18
scene_09_50_000739,test,scene_09,scene_09,000739,50,50,scene_09,18,1,0.25,0,1,18,0.0,0.0,0.0,17
scene_09_50_000739,test,scene_09,scene_09,000739,50,50,scene_09,18,1,0.5,0,1,18,0.0,0.0,0.0,17
scene_09_50_000740,test,scene_09,scene_09,000740,50,50,scene_09,25,1,0.25,0,1,25,0.0,0.0,0.0,24
scene_09_50_000740,test,scene_09,scene_09,000740,50,50,scene_09,25,1,0.5,0,1,25,0.0,0.0,0.0,24
scene_09_50_000741,test,scene_09,scene_09,000741,50,50,scene_09,12,4,0.25,0,4,12,0.0,0.0,0.0,8
scene_09_50_000741,test,scene_09,scene_09,000741,50,50,scene_09,12,4,0.5,0,4,12,0.0,0.0,0.0,8
scene_09_50_000742,test,scene_09,scene_09,000742,50,50,scene_09,15,5,0.25,0,5,15,0.0,0.0,0.0,10
scene_09_50_000742,test,scene_09,scene_09,000742,50,50,scene_09,15,5,0.5,0,5,15,0.0,0.0,0.0,10
scene_09_50_000743,test,scene_09,scene_09,000743,50,50,scene_09,10,3,0.25,0,3,10,0.0,0.0,0.0,7
scene_09_50_000743,test,scene_09,scene_09,000743,50,50,scene_09,10,3,0.5,0,3,10,0.0,0.0,0.0,7
scene_09_50_000744,test,scene_09,scene_09,000744,50,50,scene_09,14,8,0.25,0,8,14,0.0,0.0,0.0,6
scene_09_50_000744,test,scene_09,scene_09,000744,50,50,scene_09,14,8,0.5,0,8,14,0.0,0.0,0.0,6
scene_09_50_000745,test,scene_09,scene_09,000745,50,50,scene_09,16,5,0.25,0,5,16,0.0,0.0,0.0,11
scene_09_50_000745,test,scene_09,scene_09,000745,50,50,scene_09,16,5,0.5,0,5,16,0.0,0.0,0.0,11
scene_09_50_000746,test,scene_09,scene_09,000746,50,50,scene_09,14,3,0.25,0,3,14,0.0,0.0,0.0,11
scene_09_50_000746,test,scene_09,scene_09,000746,50,50,scene_09,14,3,0.5,0,3,14,0.0,0.0,0.0,11
scene_09_50_000747,test,scene_09,scene_09,000747,50,50,scene_09,10,2,0.25,0,2,10,0.0,0.0,0.0,8
scene_09_50_000747,test,scene_09,scene_09,000747,50,50,scene_09,10,2,0.5,0,2,10,0.0,0.0,0.0,8
scene_09_50_000748,test,scene_09,scene_09,000748,50,50,scene_09,15,2,0.25,0,2,15,0.0,0.0,0.0,13
scene_09_50_000748,test,scene_09,scene_09,000748,50,50,scene_09,15,2,0.5,0,2,15,0.0,0.0,0.0,13
scene_09_50_000749,test,scene_09,scene_09,000749,50,50,scene_09,9,3,0.25,0,3,9,0.0,0.0,0.0,6
scene_09_50_000749,test,scene_09,scene_09,000749,50,50,scene_09,9,3,0.5,0,3,9,0.0,0.0,0.0,6
scene_09_50_000750,test,scene_09,scene_09,000750,50,50,scene_09,12,4,0.25,0,4,12,0.0,0.0,0.0,8
scene_09_50_000750,test,scene_09,scene_09,000750,50,50,scene_09,12,4,0.5,0,4,12,0.0,0.0,0.0,8
scene_09_50_000751,test,scene_09,scene_09,000751,50,50,scene_09,10,2,0.25,0,2,10,0.0,0.0,0.0,8
scene_09_50_000751,test,scene_09,scene_09,000751,50,50,scene_09,10,2,0.5,0,2,10,0.0,0.0,0.0,8
scene_09_50_000752,test,scene_09,scene_09,000752,50,50,scene_09,10,1,0.25,0,1,10,0.0,0.0,0.0,9
scene_09_50_000752,test,scene_09,scene_09,000752,50,50,scene_09,10,1,0.5,0,1,10,0.0,0.0,0.0,9
scene_09_50_000753,test,scene_09,scene_09,000753,50,50,scene_09,12,3,0.25,0,3,12,0.0,0.0,0.0,9
scene_09_50_000753,test,scene_09,scene_09,000753,50,50,scene_09,12,3,0.5,0,3,12,0.0,0.0,0.0,9
scene_09_50_000754,test,scene_09,scene_09,000754,50,50,scene_09,10,4,0.25,0,4,10,0.0,0.0,0.0,6
scene_09_50_000754,test,scene_09,scene_09,000754,50,50,scene_09,10,4,0.5,0,4,10,0.0,0.0,0.0,6
scene_09_50_000755,test,scene_09,scene_09,000755,50,50,scene_09,12,6,0.25,0,6,12,0.0,0.0,0.0,6
scene_09_50_000755,test,scene_09,scene_09,000755,50,50,scene_09,12,6,0.5,0,6,12,0.0,0.0,0.0,6
scene_09_50_000756,test,scene_09,scene_09,000756,50,50,scene_09,12,5,0.25,0,5,12,0.0,0.0,0.0,7
scene_09_50_000756,test,scene_09,scene_09,000756,50,50,scene_09,12,5,0.5,0,5,12,0.0,0.0,0.0,7
scene_09_50_000757,test,scene_09,scene_09,000757,50,50,scene_09,15,3,0.25,0,3,15,0.0,0.0,0.0,12
scene_09_50_000757,test,scene_09,scene_09,000757,50,50,scene_09,15,3,0.5,0,3,15,0.0,0.0,0.0,12
scene_09_50_000758,test,scene_09,scene_09,000758,50,50,scene_09,11,5,0.25,0,5,11,0.0,0.0,0.0,6
scene_09_50_000758,test,scene_09,scene_09,000758,50,50,scene_09,11,5,0.5,0,5,11,0.0,0.0,0.0,6
scene_09_50_000759,test,scene_09,scene_09,000759,50,50,scene_09,15,8,0.25,0,8,15,0.0,0.0,0.0,7
scene_09_50_000759,test,scene_09,scene_09,000759,50,50,scene_09,15,8,0.5,0,8,15,0.0,0.0,0.0,7
scene_09_50_000760,test,scene_09,scene_09,000760,50,50,scene_09,13,7,0.25,0,7,13,0.0,0.0,0.0,6
scene_09_50_000760,test,scene_09,scene_09,000760,50,50,scene_09,13,7,0.5,0,7,13,0.0,0.0,0.0,6
scene_09_50_000761,test,scene_09,scene_09,000761,50,50,scene_09,13,8,0.25,0,8,13,0.0,0.0,0.0,5
scene_09_50_000761,test,scene_09,scene_09,000761,50,50,scene_09,13,8,0.5,0,8,13,0.0,0.0,0.0,5
scene_09_50_000762,test,scene_09,scene_09,000762,50,50,scene_09,13,8,0.25,0,8,13,0.0,0.0,0.0,5
scene_09_50_000762,test,scene_09,scene_09,000762,50,50,scene_09,13,8,0.5,0,8,13,0.0,0.0,0.0,5
scene_09_50_000763,test,scene_09,scene_09,000763,50,50,scene_09,15,12,0.25,0,12,15,0.0,0.0,0.0,3
scene_09_50_000763,test,scene_09,scene_09,000763,50,50,scene_09,15,12,0.5,0,12,15,0.0,0.0,0.0,3
scene_09_50_000764,test,scene_09,scene_09,000764,50,50,scene_09,14,10,0.25,0,10,14,0.0,0.0,0.0,4
scene_09_50_000764,test,scene_09,scene_09,000764,50,50,scene_09,14,10,0.5,0,10,14,0.0,0.0,0.0,4
scene_09_50_000765,test,scene_09,scene_09,000765,50,50,scene_09,11,11,0.25,0,11,11,0.0,0.0,0.0,0
scene_09_50_000765,test,scene_09,scene_09,000765,50,50,scene_09,11,11,0.5,0,11,11,0.0,0.0,0.0,0
scene_09_50_000766,test,scene_09,scene_09,000766,50,50,scene_09,16,16,0.25,0,16,16,0.0,0.0,0.0,0
scene_09_50_000766,test,scene_09,scene_09,000766,50,50,scene_09,16,16,0.5,0,16,16,0.0,0.0,0.0,0
scene_09_50_000767,test,scene_09,scene_09,000767,50,50,scene_09,15,7,0.25,0,7,15,0.0,0.0,0.0,8
scene_09_50_000767,test,scene_09,scene_09,000767,50,50,scene_09,15,7,0.5,0,7,15,0.0,0.0,0.0,8
scene_09_50_000768,test,scene_09,scene_09,000768,50,50,scene_09,12,13,0.25,0,13,12,0.0,0.0,0.0,1
scene_09_50_000768,test,scene_09,scene_09,000768,50,50,scene_09,12,13,0.5,0,13,12,0.0,0.0,0.0,1
scene_09_50_000769,test,scene_09,scene_09,000769,50,50,scene_09,10,7,0.25,0,7,10,0.0,0.0,0.0,3
scene_09_50_000769,test,scene_09,scene_09,000769,50,50,scene_09,10,7,0.5,0,7,10,0.0,0.0,0.0,3
scene_09_50_000770,test,scene_09,scene_09,000770,50,50,scene_09,9,7,0.25,0,7,9,0.0,0.0,0.0,2
scene_09_50_000770,test,scene_09,scene_09,000770,50,50,scene_09,9,7,0.5,0,7,9,0.0,0.0,0.0,2
scene_09_50_000771,test,scene_09,scene_09,000771,50,50,scene_09,7,11,0.25,0,11,7,0.0,0.0,0.0,4
scene_09_50_000771,test,scene_09,scene_09,000771,50,50,scene_09,7,11,0.5,0,11,7,0.0,0.0,0.0,4
scene_09_50_000772,test,scene_09,scene_09,000772,50,50,scene_09,9,9,0.25,0,9,9,0.0,0.0,0.0,0
scene_09_50_000772,test,scene_09,scene_09,000772,50,50,scene_09,9,9,0.5,0,9,9,0.0,0.0,0.0,0
scene_09_50_000773,test,scene_09,scene_09,000773,50,50,scene_09,8,6,0.25,0,6,8,0.0,0.0,0.0,2
scene_09_50_000773,test,scene_09,scene_09,000773,50,50,scene_09,8,6,0.5,0,6,8,0.0,0.0,0.0,2
scene_09_50_000774,test,scene_09,scene_09,000774,50,50,scene_09,13,8,0.25,0,8,13,0.0,0.0,0.0,5
scene_09_50_000774,test,scene_09,scene_09,000774,50,50,scene_09,13,8,0.5,0,8,13,0.0,0.0,0.0,5
scene_09_50_000775,test,scene_09,scene_09,000775,50,50,scene_09,15,7,0.25,0,7,15,0.0,0.0,0.0,8
scene_09_50_000775,test,scene_09,scene_09,000775,50,50,scene_09,15,7,0.5,0,7,15,0.0,0.0,0.0,8
scene_09_50_000776,test,scene_09,scene_09,000776,50,50,scene_09,14,8,0.25,0,8,14,0.0,0.0,0.0,6
scene_09_50_000776,test,scene_09,scene_09,000776,50,50,scene_09,14,8,0.5,0,8,14,0.0,0.0,0.0,6
scene_09_50_000777,test,scene_09,scene_09,000777,50,50,scene_09,17,16,0.25,0,16,17,0.0,0.0,0.0,1
scene_09_50_000777,test,scene_09,scene_09,000777,50,50,scene_09,17,16,0.5,0,16,17,0.0,0.0,0.0,1
scene_09_50_000778,test,scene_09,scene_09,000778,50,50,scene_09,13,14,0.25,0,14,13,0.0,0.0,0.0,1
scene_09_50_000778,test,scene_09,scene_09,000778,50,50,scene_09,13,14,0.5,0,14,13,0.0,0.0,0.0,1
scene_09_50_000779,test,scene_09,scene_09,000779,50,50,scene_09,11,6,0.25,0,6,11,0.0,0.0,0.0,5
scene_09_50_000779,test,scene_09,scene_09,000779,50,50,scene_09,11,6,0.5,0,6,11,0.0,0.0,0.0,5
scene_09_50_000780,test,scene_09,scene_09,000780,50,50,scene_09,15,7,0.25,0,7,15,0.0,0.0,0.0,8
scene_09_50_000780,test,scene_09,scene_09,000780,50,50,scene_09,15,7,0.5,0,7,15,0.0,0.0,0.0,8
scene_09_50_000781,test,scene_09,scene_09,000781,50,50,scene_09,13,9,0.25,0,9,13,0.0,0.0,0.0,4
scene_09_50_000781,test,scene_09,scene_09,000781,50,50,scene_09,13,9,0.5,0,9,13,0.0,0.0,0.0,4
scene_09_50_000782,test,scene_09,scene_09,000782,50,50,scene_09,14,8,0.25,0,8,14,0.0,0.0,0.0,6
scene_09_50_000782,test,scene_09,scene_09,000782,50,50,scene_09,14,8,0.5,0,8,14,0.0,0.0,0.0,6
scene_09_50_000783,test,scene_09,scene_09,000783,50,50,scene_09,10,11,0.25,0,11,10,0.0,0.0,0.0,1
scene_09_50_000783,test,scene_09,scene_09,000783,50,50,scene_09,10,11,0.5,0,11,10,0.0,0.0,0.0,1
scene_09_50_000784,test,scene_09,scene_09,000784,50,50,scene_09,10,5,0.25,0,5,10,0.0,0.0,0.0,5
scene_09_50_000784,test,scene_09,scene_09,000784,50,50,scene_09,10,5,0.5,0,5,10,0.0,0.0,0.0,5
scene_09_50_000785,test,scene_09,scene_09,000785,50,50,scene_09,13,5,0.25,0,5,13,0.0,0.0,0.0,8
scene_09_50_000785,test,scene_09,scene_09,000785,50,50,scene_09,13,5,0.5,0,5,13,0.0,0.0,0.0,8
scene_09_50_000786,test,scene_09,scene_09,000786,50,50,scene_09,10,3,0.25,0,3,10,0.0,0.0,0.0,7
scene_09_50_000786,test,scene_09,scene_09,000786,50,50,scene_09,10,3,0.5,0,3,10,0.0,0.0,0.0,7
scene_09_50_000787,test,scene_09,scene_09,000787,50,50,scene_09,9,3,0.25,0,3,9,0.0,0.0,0.0,6
scene_09_50_000787,test,scene_09,scene_09,000787,50,50,scene_09,9,3,0.5,0,3,9,0.0,0.0,0.0,6
scene_09_50_000788,test,scene_09,scene_09,000788,50,50,scene_09,10,3,0.25,0,3,10,0.0,0.0,0.0,7
scene_09_50_000788,test,scene_09,scene_09,000788,50,50,scene_09,10,3,0.5,0,3,10,0.0,0.0,0.0,7
scene_09_50_000789,test,scene_09,scene_09,000789,50,50,scene_09,7,4,0.25,0,4,7,0.0,0.0,0.0,3
scene_09_50_000789,test,scene_09,scene_09,000789,50,50,scene_09,7,4,0.5,0,4,7,0.0,0.0,0.0,3
scene_09_50_000790,test,scene_09,scene_09,000790,50,50,scene_09,10,0,0.25,0,0,10,0.0,0.0,0.0,10
scene_09_50_000790,test,scene_09,scene_09,000790,50,50,scene_09,10,0,0.5,0,0,10,0.0,0.0,0.0,10
scene_09_50_000791,test,scene_09,scene_09,000791,50,50,scene_09,9,0,0.25,0,0,9,0.0,0.0,0.0,9
scene_09_50_000791,test,scene_09,scene_09,000791,50,50,scene_09,9,0,0.5,0,0,9,0.0,0.0,0.0,9
scene_09_50_000792,test,scene_09,scene_09,000792,50,50,scene_09,5,2,0.25,0,2,5,0.0,0.0,0.0,3
scene_09_50_000792,test,scene_09,scene_09,000792,50,50,scene_09,5,2,0.5,0,2,5,0.0,0.0,0.0,3
scene_09_50_000821,test,scene_09,scene_09,000821,50,50,scene_09,5,6,0.25,0,6,5,0.0,0.0,0.0,1
scene_09_50_000821,test,scene_09,scene_09,000821,50,50,scene_09,5,6,0.5,0,6,5,0.0,0.0,0.0,1
scene_09_50_000822,test,scene_09,scene_09,000822,50,50,scene_09,8,0,0.25,0,0,8,0.0,0.0,0.0,8
scene_09_50_000822,test,scene_09,scene_09,000822,50,50,scene_09,8,0,0.5,0,0,8,0.0,0.0,0.0,8
scene_09_50_000823,test,scene_09,scene_09,000823,50,50,scene_09,9,1,0.25,0,1,9,0.0,0.0,0.0,8
scene_09_50_000823,test,scene_09,scene_09,000823,50,50,scene_09,9,1,0.5,0,1,9,0.0,0.0,0.0,8
scene_09_50_000824,test,scene_09,scene_09,000824,50,50,scene_09,13,4,0.25,0,4,13,0.0,0.0,0.0,9
scene_09_50_000824,test,scene_09,scene_09,000824,50,50,scene_09,13,4,0.5,0,4,13,0.0,0.0,0.0,9
scene_09_50_000825,test,scene_09,scene_09,000825,50,50,scene_09,11,2,0.25,0,2,11,0.0,0.0,0.0,9
scene_09_50_000825,test,scene_09,scene_09,000825,50,50,scene_09,11,2,0.5,0,2,11,0.0,0.0,0.0,9
scene_09_50_000826,test,scene_09,scene_09,000826,50,50,scene_09,14,5,0.25,0,5,14,0.0,0.0,0.0,9
scene_09_50_000826,test,scene_09,scene_09,000826,50,50,scene_09,14,5,0.5,0,5,14,0.0,0.0,0.0,9
scene_09_50_000827,test,scene_09,scene_09,000827,50,50,scene_09,14,6,0.25,0,6,14,0.0,0.0,0.0,8
scene_09_50_000827,test,scene_09,scene_09,000827,50,50,scene_09,14,6,0.5,0,6,14,0.0,0.0,0.0,8
scene_09_50_000828,test,scene_09,scene_09,000828,50,50,scene_09,16,3,0.25,0,3,16,0.0,0.0,0.0,13
scene_09_50_000828,test,scene_09,scene_09,000828,50,50,scene_09,16,3,0.5,0,3,16,0.0,0.0,0.0,13
scene_09_50_000829,test,scene_09,scene_09,000829,50,50,scene_09,18,0,0.25,0,0,18,0.0,0.0,0.0,18
scene_09_50_000829,test,scene_09,scene_09,000829,50,50,scene_09,18,0,0.5,0,0,18,0.0,0.0,0.0,18
scene_09_50_000830,test,scene_09,scene_09,000830,50,50,scene_09,18,1,0.25,0,1,18,0.0,0.0,0.0,17
scene_09_50_000830,test,scene_09,scene_09,000830,50,50,scene_09,18,1,0.5,0,1,18,0.0,0.0,0.0,17
scene_09_50_000831,test,scene_09,scene_09,000831,50,50,scene_09,9,2,0.25,0,2,9,0.0,0.0,0.0,7
scene_09_50_000831,test,scene_09,scene_09,000831,50,50,scene_09,9,2,0.5,0,2,9,0.0,0.0,0.0,7
scene_09_50_000860,test,scene_09,scene_09,000860,50,50,scene_09,7,2,0.25,0,2,7,0.0,0.0,0.0,5
scene_09_50_000860,test,scene_09,scene_09,000860,50,50,scene_09,7,2,0.5,0,2,7,0.0,0.0,0.0,5
scene_09_50_000861,test,scene_09,scene_09,000861,50,50,scene_09,15,4,0.25,0,4,15,0.0,0.0,0.0,11
scene_09_50_000861,test,scene_09,scene_09,000861,50,50,scene_09,15,4,0.5,0,4,15,0.0,0.0,0.0,11
scene_09_50_000862,test,scene_09,scene_09,000862,50,50,scene_09,13,0,0.25,0,0,13,0.0,0.0,0.0,13
scene_09_50_000862,test,scene_09,scene_09,000862,50,50,scene_09,13,0,0.5,0,0,13,0.0,0.0,0.0,13
scene_09_50_000863,test,scene_09,scene_09,000863,50,50,scene_09,18,2,0.25,0,2,18,0.0,0.0,0.0,16
scene_09_50_000863,test,scene_09,scene_09,000863,50,50,scene_09,18,2,0.5,0,2,18,0.0,0.0,0.0,16
